"term","frequency","density","occurrence"
"neighbours",1,1.69402517321407e-05,0.00200400801603206
"neiman",1,1.69402517321407e-05,0.00200400801603206
"neither",8,0.000135522013857126,0.0140280561122244
"nemesis",1,1.69402517321407e-05,0.00200400801603206
"nennker",1,1.69402517321407e-05,0.00200400801603206
"neomagic",3,5.08207551964222e-05,0.00200400801603206
"nepal",1,1.69402517321407e-05,0.00200400801603206
"nerdy",1,1.69402517321407e-05,0.00200400801603206
"nervous",5,8.47012586607037e-05,0.00601202404809619
"nervy",1,1.69402517321407e-05,0.00200400801603206
"ness",1,1.69402517321407e-05,0.00200400801603206
"nessie",1,1.69402517321407e-05,0.00200400801603206
"nessus",8,0.000135522013857126,0.00200400801603206
"nessusd",1,1.69402517321407e-05,0.00200400801603206
"nessuspopen",1,1.69402517321407e-05,0.00200400801603206
"nessuss",1,1.69402517321407e-05,0.00200400801603206
"nest",4,6.7761006928563e-05,0.00601202404809619
"nesting",1,1.69402517321407e-05,0.00200400801603206
"nests",2,3.38805034642815e-05,0.00400801603206413
"net",15,0.000254103775982111,0.0220440881763527
"nets",2,3.38805034642815e-05,0.00200400801603206
"nettles",1,1.69402517321407e-05,0.00200400801603206
"network",27,0.0004573867967678,0.0400801603206413
"networked",3,5.08207551964222e-05,0.00601202404809619
"networking",7,0.000118581762124985,0.00601202404809619
"networks",37,0.000626789314089207,0.0360721442885772
"networksystems",1,1.69402517321407e-05,0.00200400801603206
"neural",1,1.69402517321407e-05,0.00200400801603206
"neutrino",1,1.69402517321407e-05,0.00200400801603206
"neutrinos",3,5.08207551964222e-05,0.00200400801603206
"never",11,0.000186342769053548,0.0180360721442886
"nevertheless",4,6.7761006928563e-05,0.00801603206412826
"nevin",3,5.08207551964222e-05,0.00601202404809619
"new",15,0.000254103775982111,0.0260521042084168
"newbie",2,3.38805034642815e-05,0.00400801603206413
"newby",3,5.08207551964222e-05,0.00200400801603206
"newhart",1,1.69402517321407e-05,0.00200400801603206
"newly",3,5.08207551964222e-05,0.00601202404809619
"newlylegislated",1,1.69402517321407e-05,0.00200400801603206
"news",51,0.000863952838339178,0.0721442885771543
"newsa",1,1.69402517321407e-05,0.00200400801603206
"newsbr",1,1.69402517321407e-05,0.00200400801603206
"newsletter",4,6.7761006928563e-05,0.00601202404809619
"newsletters",7,0.000118581762124985,0.00801603206412826
"newspaper",10,0.000169402517321407,0.0180360721442886
"newspapers",4,6.7761006928563e-05,0.00601202404809619
"newsweek",1,1.69402517321407e-05,0.00200400801603206
"newswire",1,1.69402517321407e-05,0.00200400801603206
"newtel",1,1.69402517321407e-05,0.00200400801603206
"newtonian",1,1.69402517321407e-05,0.00200400801603206
"newworldiq",1,1.69402517321407e-05,0.00200400801603206
"next",9,0.000152462265589267,0.0160320641282565
"nextgeneration",1,1.69402517321407e-05,0.00200400801603206
"nextpartbvfoditvghtocxfdvjnkcuwblfv",4,6.7761006928563e-05,0.00200400801603206
"nextpartccffe",3,5.08207551964222e-05,0.00200400801603206
"nhgrgezsrhurauhpfbxoxzmigskdhsgefqsuoazvzvllsiriyhfy",1,1.69402517321407e-05,0.00200400801603206
"niall",4,6.7761006928563e-05,0.00801603206412826
"nic",1,1.69402517321407e-05,0.00200400801603206
"nice",40,0.00067761006928563,0.0601202404809619
"nicely",2,3.38805034642815e-05,0.00400801603206413
"nicest",1,1.69402517321407e-05,0.00200400801603206
"niche",1,1.69402517321407e-05,0.00200400801603206
"niches",1,1.69402517321407e-05,0.00200400801603206
"nicholas",2,3.38805034642815e-05,0.00200400801603206
"nicholasfcaolcom",1,1.69402517321407e-05,0.00200400801603206
"nichols",1,1.69402517321407e-05,0.00200400801603206
"nick",3,5.08207551964222e-05,0.00400801603206413
"nicknamed",1,1.69402517321407e-05,0.00200400801603206
"nicnordunet",1,1.69402517321407e-05,0.00200400801603206
"niel",1,1.69402517321407e-05,0.00200400801603206
"nigerian",1,1.69402517321407e-05,0.00200400801603206
"nigh",1,1.69402517321407e-05,0.00200400801603206
"night",12,0.000203283020785689,0.0200400801603206
"nightclub",1,1.69402517321407e-05,0.00200400801603206
"nightly",1,1.69402517321407e-05,0.00200400801603206
"nightmare",4,6.7761006928563e-05,0.00801603206412826
"nights",4,6.7761006928563e-05,0.00601202404809619
"nilla",1,1.69402517321407e-05,0.00200400801603206
"nine",4,6.7761006928563e-05,0.00801603206412826
"nineham",1,1.69402517321407e-05,0.00200400801603206
"nineteeneighties",1,1.69402517321407e-05,0.00200400801603206
"nintendo",1,1.69402517321407e-05,0.00200400801603206
"nisht",2,3.38805034642815e-05,0.00400801603206413
"nissus",1,1.69402517321407e-05,0.00200400801603206
"nit",5,8.47012586607037e-05,0.00801603206412826
"nitpicking",1,1.69402517321407e-05,0.00200400801603206
"nitrogen",2,3.38805034642815e-05,0.00200400801603206
"nits",1,1.69402517321407e-05,0.00200400801603206
"nix",5,8.47012586607037e-05,0.00601202404809619
"njl",2,3.38805034642815e-05,0.00400801603206413
"nmap",1,1.69402517321407e-05,0.00200400801603206
"nmapwrappernes",1,1.69402517321407e-05,0.00200400801603206
"nmh",11,0.000186342769053548,0.00801603206412826
"nmwntqrdcxrjrdqtqwnzmynemjuxmzywmdeqeqbdsewtufjtdeuyhvlmnvcnaucnlh",1,1.69402517321407e-05,0.00200400801603206
"nobel",12,0.000203283020785689,0.0120240480961924
"nobels",1,1.69402517321407e-05,0.00200400801603206
"noble",1,1.69402517321407e-05,0.00200400801603206
"nobodys",2,3.38805034642815e-05,0.00400801603206413
"nocluefullstop",2,3.38805034642815e-05,0.00400801603206413
"nocluehowtheyremovemayorsinitaly",4,6.7761006928563e-05,0.00801603206412826
"nodeps",1,1.69402517321407e-05,0.00200400801603206
"noisy",1,1.69402517321407e-05,0.00200400801603206
"nokey",1,1.69402517321407e-05,0.00200400801603206
"nokia",1,1.69402517321407e-05,0.00200400801603206
"nolist",4,6.7761006928563e-05,0.00200400801603206
"nominated",2,3.38805034642815e-05,0.00200400801603206
"nominations",1,1.69402517321407e-05,0.00200400801603206
"nonantialiased",3,5.08207551964222e-05,0.00400801603206413
"nonantiquated",4,6.7761006928563e-05,0.00801603206412826
"nonblocking",5,8.47012586607037e-05,0.00601202404809619
"noncommercial",1,1.69402517321407e-05,0.00200400801603206
"nondell",1,1.69402517321407e-05,0.00200400801603206
"nondemocratic",1,1.69402517321407e-05,0.00200400801603206
"none",9,0.000152462265589267,0.0160320641282565
"nonetheless",5,8.47012586607037e-05,0.00801603206412826
"noneval",1,1.69402517321407e-05,0.00200400801603206
"nonharmful",1,1.69402517321407e-05,0.00200400801603206
"nonissue",4,6.7761006928563e-05,0.00801603206412826
"nonnative",1,1.69402517321407e-05,0.00200400801603206
"nonroot",3,5.08207551964222e-05,0.00400801603206413
"nonsense",3,5.08207551964222e-05,0.00601202404809619
"nonsilly",4,6.7761006928563e-05,0.00801603206412826
"nonsmiles",1,1.69402517321407e-05,0.00200400801603206
"nonspam",1,1.69402517321407e-05,0.00200400801603206
"nonspammers",1,1.69402517321407e-05,0.00200400801603206
"nontargets",2,3.38805034642815e-05,0.00400801603206413
"nontext",11,0.000186342769053548,0.0220440881763527
"nontrivial",8,0.000135522013857126,0.0140280561122244
"nonvolatile",1,1.69402517321407e-05,0.00200400801603206
"nonwindoze",2,3.38805034642815e-05,0.00400801603206413
"nonå¶°rite",1,1.69402517321407e-05,0.00200400801603206
"noon",1,1.69402517321407e-05,0.00200400801603206
"noone",2,3.38805034642815e-05,0.00200400801603206
"noopt",1,1.69402517321407e-05,0.00200400801603206
"nope",2,3.38805034642815e-05,0.00400801603206413
"norm",1,1.69402517321407e-05,0.00200400801603206
"normal",22,0.000372685538107096,0.0400801603206413
"normally",16,0.000271044027714252,0.0280561122244489
"norms",4,6.7761006928563e-05,0.00200400801603206
"norrby",1,1.69402517321407e-05,0.00200400801603206
"norris",2,3.38805034642815e-05,0.00400801603206413
"norte",1,1.69402517321407e-05,0.00200400801603206
"north",15,0.000254103775982111,0.0240480961923848
"northallerton",1,1.69402517321407e-05,0.00200400801603206
"northern",4,6.7761006928563e-05,0.00801603206412826
"northwest",4,6.7761006928563e-05,0.00400801603206413
"northwood",1,1.69402517321407e-05,0.00200400801603206
"norton",1,1.69402517321407e-05,0.00200400801603206
"norway",3,5.08207551964222e-05,0.00400801603206413
"norwegians",1,1.69402517321407e-05,0.00200400801603206
"nose",3,5.08207551964222e-05,0.00601202404809619
"noses",1,1.69402517321407e-05,0.00200400801603206
"noshade",1,1.69402517321407e-05,0.00200400801603206
"nostalgia",1,1.69402517321407e-05,0.00200400801603206
"nostra",1,1.69402517321407e-05,0.00200400801603206
"nostradamus",1,1.69402517321407e-05,0.00200400801603206
"nosweat",1,1.69402517321407e-05,0.00200400801603206
"not",50,0.000847012586607037,0.0881763527054108
"notable",3,5.08207551964222e-05,0.00601202404809619
"notably",2,3.38805034642815e-05,0.00400801603206413
"notax",1,1.69402517321407e-05,0.00200400801603206
"notches",1,1.69402517321407e-05,0.00200400801603206
"note",20,0.000338805034642815,0.0360721442885772
"noted",4,6.7761006928563e-05,0.00801603206412826
"notemaking",1,1.69402517321407e-05,0.00200400801603206
"notepad",1,1.69402517321407e-05,0.00200400801603206
"notes",7,0.000118581762124985,0.0100200400801603
"nothin",1,1.69402517321407e-05,0.00200400801603206
"nothing",4,6.7761006928563e-05,0.00801603206412826
"nothinga",2,3.38805034642815e-05,0.00200400801603206
"nothingnbsp",1,1.69402517321407e-05,0.00200400801603206
"noticably",1,1.69402517321407e-05,0.00200400801603206
"notice",9,0.000152462265589267,0.0100200400801603
"noticeable",3,5.08207551964222e-05,0.00601202404809619
"noticed",11,0.000186342769053548,0.0160320641282565
"notices",2,3.38805034642815e-05,0.00200400801603206
"notification",3,5.08207551964222e-05,0.00601202404809619
"notified",2,3.38805034642815e-05,0.00400801603206413
"notify",4,6.7761006928563e-05,0.00801603206412826
"noting",3,5.08207551964222e-05,0.00601202404809619
"notion",2,3.38805034642815e-05,0.00400801603206413
"notions",2,3.38805034642815e-05,0.00400801603206413
"notoriously",1,1.69402517321407e-05,0.00200400801603206
"notsosure",1,1.69402517321407e-05,0.00200400801603206
"notting",1,1.69402517321407e-05,0.00200400801603206
"nottingham",2,3.38805034642815e-05,0.00200400801603206
"nov",1,1.69402517321407e-05,0.00200400801603206
"novel",3,5.08207551964222e-05,0.00400801603206413
"novelist",2,3.38805034642815e-05,0.00400801603206413
"november",3,5.08207551964222e-05,0.00601202404809619
"now",58,0.000982534600464163,0.106212424849699
"nowadays",5,8.47012586607037e-05,0.0100200400801603
"nowee–¸",1,1.69402517321407e-05,0.00200400801603206
"npv",1,1.69402517321407e-05,0.00200400801603206
"nth",6,0.000101641510392844,0.0120240480961924
"ntk",2,3.38805034642815e-05,0.00200400801603206
"ntknowsubscribelistsntknet",2,3.38805034642815e-05,0.00200400801603206
"ntknowunsubscribelistsntknet",1,1.69402517321407e-05,0.00200400801603206
"ntv",2,3.38805034642815e-05,0.00200400801603206
"nua",2,3.38805034642815e-05,0.00200400801603206
"nuclear",2,3.38805034642815e-05,0.00400801603206413
"nudie",1,1.69402517321407e-05,0.00200400801603206
"nudity",1,1.69402517321407e-05,0.00200400801603206
"nuisancesthey",1,1.69402517321407e-05,0.00200400801603206
"null",7,0.000118581762124985,0.0100200400801603
"nullify",2,3.38805034642815e-05,0.00400801603206413
"number",2,3.38805034642815e-05,0.00400801603206413
"numbers",2,3.38805034642815e-05,0.00400801603206413
"numberyes",1,1.69402517321407e-05,0.00200400801603206
"numerous",2,3.38805034642815e-05,0.00400801603206413
"nuovo",2,3.38805034642815e-05,0.00400801603206413
"nurse",1,1.69402517321407e-05,0.00200400801603206
"nut",1,1.69402517321407e-05,0.00200400801603206
"nutin",2,3.38805034642815e-05,0.00400801603206413
"nuts",2,3.38805034642815e-05,0.00400801603206413
"nutshell",4,6.7761006928563e-05,0.00801603206412826
"nvdriver",1,1.69402517321407e-05,0.00200400801603206
"nvdrivero",1,1.69402517321407e-05,0.00200400801603206
"nvidia",8,0.000135522013857126,0.00601202404809619
"nwh",1,1.69402517321407e-05,0.00200400801603206
"nxxakkvlfnwshwpdqolcatigzzbdfwmynawbireybrgpsitdolu",1,1.69402517321407e-05,0.00200400801603206
"nytimescom",2,3.38805034642815e-05,0.00200400801603206
"nå½‹ait",1,1.69402517321407e-05,0.00200400801603206
"oak",2,3.38805034642815e-05,0.00400801603206413
"oakley",1,1.69402517321407e-05,0.00200400801603206
"ober",1,1.69402517321407e-05,0.00200400801603206
"object",12,0.000203283020785689,0.0200400801603206
"objected",1,1.69402517321407e-05,0.00200400801603206
"objections",3,5.08207551964222e-05,0.00601202404809619
"objective",3,5.08207551964222e-05,0.00400801603206413
"objects",5,8.47012586607037e-05,0.0100200400801603
"obligation",4,6.7761006928563e-05,0.00801603206412826
"obliges",1,1.69402517321407e-05,0.00200400801603206
"oblivion",1,1.69402517321407e-05,0.00200400801603206
"oboes",1,1.69402517321407e-05,0.00200400801603206
"obquote",2,3.38805034642815e-05,0.00400801603206413
"obrasov",1,1.69402517321407e-05,0.00200400801603206
"obrien",1,1.69402517321407e-05,0.00200400801603206
"obroinn",1,1.69402517321407e-05,0.00200400801603206
"obscene",1,1.69402517321407e-05,0.00200400801603206
"obscenely",1,1.69402517321407e-05,0.00200400801603206
"obscure",1,1.69402517321407e-05,0.00200400801603206
"obscures",4,6.7761006928563e-05,0.00801603206412826
"observation",7,0.000118581762124985,0.0120240480961924
"observational",1,1.69402517321407e-05,0.00200400801603206
"observed",1,1.69402517321407e-05,0.00200400801603206
"observes",1,1.69402517321407e-05,0.00200400801603206
"obsession",1,1.69402517321407e-05,0.00200400801603206
"obsessive",2,3.38805034642815e-05,0.00400801603206413
"obsessively",1,1.69402517321407e-05,0.00200400801603206
"obsoletes",2,3.38805034642815e-05,0.00400801603206413
"obstacle",3,5.08207551964222e-05,0.00601202404809619
"obstetrician",1,1.69402517321407e-05,0.00200400801603206
"obstetricians",1,1.69402517321407e-05,0.00200400801603206
"obstruction",1,1.69402517321407e-05,0.00200400801603206
"obtain",2,3.38805034642815e-05,0.00400801603206413
"obtained",1,1.69402517321407e-05,0.00200400801603206
"obvious",24,0.000406566041571378,0.0440881763527054
"obviously",10,0.000169402517321407,0.0200400801603206
"ocaml",1,1.69402517321407e-05,0.00200400801603206
"occasion",5,8.47012586607037e-05,0.00801603206412826
"occasional",4,6.7761006928563e-05,0.00801603206412826
"occasionally",9,0.000152462265589267,0.0120240480961924
"occupation",2,3.38805034642815e-05,0.00400801603206413
"occupational",2,3.38805034642815e-05,0.00400801603206413
"occur",2,3.38805034642815e-05,0.00400801603206413
"occurances",2,3.38805034642815e-05,0.00400801603206413
"occured",1,1.69402517321407e-05,0.00200400801603206
"occurs",1,1.69402517321407e-05,0.00200400801603206
"oct",16,0.000271044027714252,0.0280561122244489
"october",39,0.000660669817553489,0.0561122244488978
"odbc",2,3.38805034642815e-05,0.00400801603206413
"odd",13,0.00022022327251783,0.0260521042084168
"oddlooking",1,1.69402517321407e-05,0.00200400801603206
"odds",6,0.000101641510392844,0.0120240480961924
"odonnel",1,1.69402517321407e-05,0.00200400801603206
"odud",1,1.69402517321407e-05,0.00200400801603206
"odyssey",1,1.69402517321407e-05,0.00200400801603206
"oeld",1,1.69402517321407e-05,0.00200400801603206
"ofbrnbspnbsp",1,1.69402517321407e-05,0.00200400801603206
"ofdetermine",2,3.38805034642815e-05,0.00400801603206413
"off",18,0.000304924531178533,0.030060120240481
"offbase",2,3.38805034642815e-05,0.00400801603206413
"offence",1,1.69402517321407e-05,0.00200400801603206
"offenders",1,1.69402517321407e-05,0.00200400801603206
"offending",1,1.69402517321407e-05,0.00200400801603206
"offenses",1,1.69402517321407e-05,0.00200400801603206
"offensive",2,3.38805034642815e-05,0.00400801603206413
"offer",28,0.000474327048499941,0.032064128256513
"offered",6,0.000101641510392844,0.0100200400801603
"offering",10,0.000169402517321407,0.0160320641282565
"offers",8,0.000135522013857126,0.0120240480961924
"office",26,0.000440446545035659,0.032064128256513
"officer",8,0.000135522013857126,0.0120240480961924
"officers",9,0.000152462265589267,0.0120240480961924
"offices",4,6.7761006928563e-05,0.00601202404809619
"official",10,0.000169402517321407,0.0180360721442886
"officially",5,8.47012586607037e-05,0.0100200400801603
"officials",16,0.000271044027714252,0.030060120240481
"offline",3,5.08207551964222e-05,0.00601202404809619
"offroad",1,1.69402517321407e-05,0.00200400801603206
"offspring",11,0.000186342769053548,0.0220440881763527
"often",13,0.00022022327251783,0.0220440881763527
"ofttold",1,1.69402517321407e-05,0.00200400801603206
"ofused",1,1.69402517321407e-05,0.00200400801603206
"ogle",1,1.69402517321407e-05,0.00200400801603206
"ogling",2,3.38805034642815e-05,0.00400801603206413
"oil",9,0.000152462265589267,0.00400801603206413
"oilman",1,1.69402517321407e-05,0.00200400801603206
"okay",8,0.000135522013857126,0.0160320641282565
"okaycatchup",1,1.69402517321407e-05,0.00200400801603206
"old",11,0.000186342769053548,0.0220440881763527
"oldconfig",2,3.38805034642815e-05,0.00400801603206413
"olde",1,1.69402517321407e-05,0.00200400801603206
"older",3,5.08207551964222e-05,0.00601202404809619
"oldest",2,3.38805034642815e-05,0.00400801603206413
"oldpackage",1,1.69402517321407e-05,0.00200400801603206
"oldschool",1,1.69402517321407e-05,0.00200400801603206
"oldsmobile",1,1.69402517321407e-05,0.00200400801603206
"oligarchic",1,1.69402517321407e-05,0.00200400801603206
